"","year","iso3c","sector","co2e_emissions"
"648",2003,"ARE","Industrial Processes",4.4
"649",2003,"ARE","Agriculture",1.3
"650",2003,"ARE","Land-Use Change and Forestry",0
"651",2004,"ARE","Energy",134.5
"652",2004,"ARE","Waste",7.51
"653",2004,"ARE","Industrial Processes",4.72
"654",2004,"ARE","Agriculture",1.3
"655",2004,"ARE","Land-Use Change and Forestry",0
"656",2005,"ARE","Energy",141.65
"657",2005,"ARE","Waste",8.61
"658",2005,"ARE","Industrial Processes",5.02
"659",2005,"ARE","Agriculture",1.43
"660",2005,"ARE","Land-Use Change and Forestry",0
"661",2006,"ARE","Energy",145.82
"662",2006,"ARE","Waste",9.48
"663",2006,"ARE","Industrial Processes",6.18
"664",2006,"ARE","Agriculture",1.48
"665",2006,"ARE","Land-Use Change and Forestry",0
"666",2007,"ARE","Energy",154.94
"667",2007,"ARE","Waste",10.35
"668",2007,"ARE","Industrial Processes",7.44
"669",2007,"ARE","Agriculture",1.54
"670",2007,"ARE","Land-Use Change and Forestry",0
"671",2008,"ARE","Energy",177.51
"672",2008,"ARE","Waste",11.22
"673",2008,"ARE","Industrial Processes",9.53
"674",2008,"ARE","Agriculture",1.63
"675",2008,"ARE","Land-Use Change and Forestry",0
"676",2009,"ARE","Energy",179.59
"677",2009,"ARE","Waste",12.09
"678",2009,"ARE","Industrial Processes",8.58
"679",2009,"ARE","Agriculture",1.81
"680",2009,"ARE","Land-Use Change and Forestry",0
"681",2010,"ARE","Energy",185.71
"682",2010,"ARE","Waste",12.96
"683",2010,"ARE","Industrial Processes",8.26
"684",2010,"ARE","Agriculture",1.65
"685",2010,"ARE","Land-Use Change and Forestry",0
"686",2011,"ARE","Energy",190.74
"687",2011,"ARE","Waste",13.92
"688",2011,"ARE","Industrial Processes",8.32
"689",2011,"ARE","Agriculture",1.65
"690",2011,"ARE","Land-Use Change and Forestry",0
"691",2012,"ARE","Energy",202.61
"692",2012,"ARE","Waste",14.88
"693",2012,"ARE","Industrial Processes",7.45
"694",2012,"ARE","Agriculture",1.63
"695",2012,"ARE","Land-Use Change and Forestry",0
"696",2013,"ARE","Energy",212.31
"697",2013,"ARE","Waste",15.84
"698",2013,"ARE","Industrial Processes",7.7
"699",2013,"ARE","Agriculture",1.78
"700",2013,"ARE","Land-Use Change and Forestry",0
"701",2014,"ARE","Energy",213.37
"702",2014,"ARE","Waste",16.8
"703",2014,"ARE","Industrial Processes",7.97
"704",2014,"ARE","Agriculture",1.88
"705",2014,"ARE","Land-Use Change and Forestry",0
"706",2015,"ARE","Energy",225.02
"707",2015,"ARE","Waste",17.76
"708",2015,"ARE","Industrial Processes",8.11
"709",2015,"ARE","Agriculture",1.96
"710",2015,"ARE","Land-Use Change and Forestry",0
"711",2016,"ARE","Energy",230.81
"712",2016,"ARE","Waste",18.63
"713",2016,"ARE","Industrial Processes",8.22
"714",2016,"ARE","Agriculture",1.99
"715",2016,"ARE","Land-Use Change and Forestry",0
"716",2017,"ARE","Energy",239.95
"717",2017,"ARE","Waste",19.5
"718",2017,"ARE","Industrial Processes",8.34
"719",2017,"ARE","Agriculture",2.03
"720",2017,"ARE","Land-Use Change and Forestry",0
"721",2018,"ARE","Energy",232.37
"722",2018,"ARE","Waste",20.37
"723",2018,"ARE","Industrial Processes",8.45
"724",2018,"ARE","Agriculture",2.04
"725",2018,"ARE","Land-Use Change and Forestry",0
"726",1990,"ARG","Energy",109.69
"727",1990,"ARG","Agriculture",118.73
"728",1990,"ARG","Land-Use Change and Forestry",45.35
"729",1990,"ARG","Industrial Processes",3.61
"730",1990,"ARG","Waste",11
"731",1991,"ARG","Energy",115.92
"732",1991,"ARG","Agriculture",117.5
"733",1991,"ARG","Land-Use Change and Forestry",45.35
"734",1991,"ARG","Industrial Processes",3.34
"735",1991,"ARG","Waste",11.25
"736",1992,"ARG","Energy",117.85
"737",1992,"ARG","Agriculture",119.14
"738",1992,"ARG","Land-Use Change and Forestry",45.35
"739",1992,"ARG","Industrial Processes",3.92
"740",1992,"ARG","Waste",11.5
"741",1993,"ARG","Energy",121.9
"742",1993,"ARG","Agriculture",117.25
"743",1993,"ARG","Land-Use Change and Forestry",45.35
"744",1993,"ARG","Industrial Processes",4.01
"745",1993,"ARG","Waste",11.76
"746",1994,"ARG","Energy",125.04
"747",1994,"ARG","Agriculture",118.83
"748",1994,"ARG","Land-Use Change and Forestry",45.35
"749",1994,"ARG","Industrial Processes",4.13
"750",1994,"ARG","Waste",12.01
"751",1995,"ARG","Energy",126.03
"752",1995,"ARG","Agriculture",118.16
"753",1995,"ARG","Land-Use Change and Forestry",45.35
"754",1995,"ARG","Industrial Processes",3.84
"755",1995,"ARG","Waste",12.55
"756",1996,"ARG","Energy",139.52
"757",1996,"ARG","Agriculture",115.74
"758",1996,"ARG","Land-Use Change and Forestry",47.31
"759",1996,"ARG","Industrial Processes",4.14
"760",1996,"ARG","Waste",13.1
"761",1997,"ARG","Energy",140.11
"762",1997,"ARG","Agriculture",115.28
"763",1997,"ARG","Land-Use Change and Forestry",47.93
"764",1997,"ARG","Industrial Processes",5.37
"765",1997,"ARG","Waste",13.65
"766",1998,"ARG","Energy",145.84
"767",1998,"ARG","Agriculture",112.17
"768",1998,"ARG","Land-Use Change and Forestry",47.67
"769",1998,"ARG","Industrial Processes",5.89
"770",1998,"ARG","Waste",14.59
"771",1999,"ARG","Energy",146.8
"772",1999,"ARG","Agriculture",114.51
"773",1999,"ARG","Land-Use Change and Forestry",49.07
"774",1999,"ARG","Industrial Processes",6.35
"775",1999,"ARG","Waste",15.52
"776",2000,"ARG","Energy",144.99
"777",2000,"ARG","Agriculture",116.86
"778",2000,"ARG","Land-Use Change and Forestry",46.55
"779",2000,"ARG","Industrial Processes",6.28
"780",2000,"ARG","Waste",16.46
"781",2001,"ARG","Energy",138.18
"782",2001,"ARG","Agriculture",116.02
"783",2001,"ARG","Land-Use Change and Forestry",95.12
"784",2001,"ARG","Industrial Processes",6.42
"785",2001,"ARG","Waste",16.71
"786",2002,"ARG","Energy",131.48
"787",2002,"ARG","Agriculture",119.62
"788",2002,"ARG","Land-Use Change and Forestry",95.15
"789",2002,"ARG","Industrial Processes",6.1
"790",2002,"ARG","Waste",16.95
"791",2003,"ARG","Energy",141.78
"792",2003,"ARG","Agriculture",129.69
"793",2003,"ARG","Land-Use Change and Forestry",95.3
"794",2003,"ARG","Industrial Processes",7.07
"795",2003,"ARG","Waste",17.2
"796",2004,"ARG","Energy",154.8
"797",2004,"ARG","Agriculture",130.83
"798",2004,"ARG","Land-Use Change and Forestry",95.45
"799",2004,"ARG","Industrial Processes",7.91
"800",2004,"ARG","Waste",17.45
"801",2005,"ARG","Energy",158.69
"802",2005,"ARG","Agriculture",130.32
"803",2005,"ARG","Land-Use Change and Forestry",95.35
"804",2005,"ARG","Industrial Processes",8.87
"805",2005,"ARG","Waste",17.69
"806",2006,"ARG","Energy",167.1
"807",2006,"ARG","Agriculture",133.64
"808",2006,"ARG","Land-Use Change and Forestry",95.3
"809",2006,"ARG","Industrial Processes",11.38
"810",2006,"ARG","Waste",17.99
"811",2007,"ARG","Energy",175.07
"812",2007,"ARG","Agriculture",136.63
"813",2007,"ARG","Land-Use Change and Forestry",95.27
"814",2007,"ARG","Industrial Processes",13.55
"815",2007,"ARG","Waste",18.29
"816",2008,"ARG","Energy",179.57
"817",2008,"ARG","Agriculture",133.99
"818",2008,"ARG","Land-Use Change and Forestry",95.37
"819",2008,"ARG","Industrial Processes",15.45
"820",2008,"ARG","Waste",18.59
"821",2009,"ARG","Energy",168.96
"822",2009,"ARG","Agriculture",123.5
"823",2009,"ARG","Land-Use Change and Forestry",95.5
"824",2009,"ARG","Industrial Processes",17.22
"825",2009,"ARG","Waste",18.89
"826",2010,"ARG","Energy",179.19
"827",2010,"ARG","Agriculture",116.64
"828",2010,"ARG","Land-Use Change and Forestry",95.22
"829",2010,"ARG","Industrial Processes",19.57
"830",2010,"ARG","Waste",19.19
"831",2011,"ARG","Energy",187.64
"832",2011,"ARG","Agriculture",116.87
"833",2011,"ARG","Land-Use Change and Forestry",65.84
"834",2011,"ARG","Industrial Processes",20.79
"835",2011,"ARG","Waste",19.51
"836",2012,"ARG","Energy",189.03
"837",2012,"ARG","Agriculture",118.87
"838",2012,"ARG","Land-Use Change and Forestry",65.9
"839",2012,"ARG","Industrial Processes",21.22
"840",2012,"ARG","Waste",19.82
"841",2013,"ARG","Energy",193.79
"842",2013,"ARG","Agriculture",121.78
"843",2013,"ARG","Land-Use Change and Forestry",66.52
"844",2013,"ARG","Industrial Processes",22.48
"845",2013,"ARG","Waste",20.13
"846",2014,"ARG","Energy",189.63
"847",2014,"ARG","Agriculture",122.91
"848",2014,"ARG","Land-Use Change and Forestry",65.66
"849",2014,"ARG","Industrial Processes",23.11
"850",2014,"ARG","Waste",20.45
"851",2015,"ARG","Energy",195.73
"852",2015,"ARG","Agriculture",122.33
"853",2015,"ARG","Land-Use Change and Forestry",65.81
"854",2015,"ARG","Industrial Processes",23.74
"855",2015,"ARG","Waste",20.76
"856",2016,"ARG","Energy",193.83
"857",2016,"ARG","Agriculture",126.56
"858",2016,"ARG","Land-Use Change and Forestry",29.9
"859",2016,"ARG","Industrial Processes",24.91
"860",2016,"ARG","Waste",21.06
"861",2017,"ARG","Energy",189.58
"862",2017,"ARG","Agriculture",130.29
"863",2017,"ARG","Land-Use Change and Forestry",30.38
"864",2017,"ARG","Industrial Processes",26.09
"865",2017,"ARG","Waste",21.37
"866",2018,"ARG","Energy",186.78
"867",2018,"ARG","Agriculture",129.94
"868",2018,"ARG","Land-Use Change and Forestry",29.85
"869",2018,"ARG","Industrial Processes",27.26
"870",2018,"ARG","Waste",21.67
"871",1990,"ARM","Energy",21.96
"872",1990,"ARM","Agriculture",1.56
"873",1990,"ARM","Waste",0.77
"874",1990,"ARM","Industrial Processes",0
"875",1990,"ARM","Land-Use Change and Forestry",0.13
"876",1991,"ARM","Energy",22.66
"877",1991,"ARM","Agriculture",1.5
"878",1991,"ARM","Waste",0.76
"879",1991,"ARM","Industrial Processes",0
"880",1991,"ARM","Land-Use Change and Forestry",0.13
"881",1992,"ARM","Energy",12.47
"882",1992,"ARM","Agriculture",1.35
"883",1992,"ARM","Waste",0.75
"884",1992,"ARM","Industrial Processes",0.24
"885",1992,"ARM","Land-Use Change and Forestry",0.13
"886",1993,"ARM","Energy",6.59
"887",1993,"ARM","Agriculture",1.18
"888",1993,"ARM","Waste",0.74
"889",1993,"ARM","Industrial Processes",0.13
"890",1993,"ARM","Land-Use Change and Forestry",0.13
"891",1994,"ARM","Energy",4.19
"892",1994,"ARM","Agriculture",1.11
"893",1994,"ARM","Waste",0.73
"894",1994,"ARM","Industrial Processes",0.08
"895",1994,"ARM","Land-Use Change and Forestry",0.13
"896",1995,"ARM","Energy",4.73
"897",1995,"ARM","Agriculture",1.09
"898",1995,"ARM","Waste",0.72
"899",1995,"ARM","Industrial Processes",0.17
"900",1995,"ARM","Land-Use Change and Forestry",0.13
"901",1996,"ARM","Energy",3.62
"902",1996,"ARM","Agriculture",1.1
"903",1996,"ARM","Waste",0.71
"904",1996,"ARM","Industrial Processes",0.21
"905",1996,"ARM","Land-Use Change and Forestry",0.13
"906",1997,"ARM","Energy",4.23
"907",1997,"ARM","Agriculture",1.09
"908",1997,"ARM","Waste",0.7
"909",1997,"ARM","Industrial Processes",0.24
"910",1997,"ARM","Land-Use Change and Forestry",0.13
"911",1998,"ARM","Energy",4.2
"912",1998,"ARM","Agriculture",1.02
"913",1998,"ARM","Waste",0.7
"914",1998,"ARM","Industrial Processes",0.26
"915",1998,"ARM","Land-Use Change and Forestry",0.13
"916",1999,"ARM","Energy",3.7
"917",1999,"ARM","Agriculture",1.02
"918",1999,"ARM","Waste",0.69
"919",1999,"ARM","Industrial Processes",0.26
"920",1999,"ARM","Land-Use Change and Forestry",0.13
"921",2000,"ARM","Energy",4.04
"922",2000,"ARM","Agriculture",1.03
"923",2000,"ARM","Waste",0.71
"924",2000,"ARM","Industrial Processes",0.24
"925",2000,"ARM","Land-Use Change and Forestry",0.13
"926",2001,"ARM","Energy",4.1
"927",2001,"ARM","Agriculture",1.06
"928",2001,"ARM","Waste",0.72
"929",2001,"ARM","Industrial Processes",0.26
"930",2001,"ARM","Land-Use Change and Forestry",0.12
"931",2002,"ARM","Energy",3.58
"932",2002,"ARM","Agriculture",1.17
"933",2002,"ARM","Waste",0.72
"934",2002,"ARM","Industrial Processes",0.34
"935",2002,"ARM","Land-Use Change and Forestry",0.12
"936",2003,"ARM","Energy",3.97
"937",2003,"ARM","Agriculture",1.17
"938",2003,"ARM","Waste",0.73
"939",2003,"ARM","Industrial Processes",0.36
"940",2003,"ARM","Land-Use Change and Forestry",0.12
"941",2004,"ARM","Energy",4.18
"942",2004,"ARM","Agriculture",1.25
"943",2004,"ARM","Waste",0.73
"944",2004,"ARM","Industrial Processes",0.45
"945",2004,"ARM","Land-Use Change and Forestry",0.12
"946",2005,"ARM","Energy",4.87
"947",2005,"ARM","Agriculture",1.24
"948",2005,"ARM","Waste",0.74
"949",2005,"ARM","Industrial Processes",0.5
"950",2005,"ARM","Land-Use Change and Forestry",0.12
"951",2006,"ARM","Energy",4.94
"952",2006,"ARM","Agriculture",1.56
"953",2006,"ARM","Waste",0.75
"954",2006,"ARM","Industrial Processes",0.52
"955",2006,"ARM","Land-Use Change and Forestry",0.13
"956",2007,"ARM","Energy",5.66
"957",2007,"ARM","Agriculture",1.43
"958",2007,"ARM","Waste",0.75
"959",2007,"ARM","Industrial Processes",0.61
"960",2007,"ARM","Land-Use Change and Forestry",0.12
"961",2008,"ARM","Energy",6.2
"962",2008,"ARM","Agriculture",1.41
"963",2008,"ARM","Waste",0.75
"964",2008,"ARM","Industrial Processes",0.63
"965",2008,"ARM","Land-Use Change and Forestry",0.12
"966",2009,"ARM","Energy",5.26
"967",2009,"ARM","Agriculture",1.4
"968",2009,"ARM","Waste",0.75
"969",2009,"ARM","Industrial Processes",0.48
"970",2009,"ARM","Land-Use Change and Forestry",0.12
"971",2010,"ARM","Energy",5.11
"972",2010,"ARM","Agriculture",1.34
"973",2010,"ARM","Waste",0.75
"974",2010,"ARM","Industrial Processes",0.54
"975",2010,"ARM","Land-Use Change and Forestry",0.13
"976",2011,"ARM","Energy",5.75
"977",2011,"ARM","Agriculture",1.36
"978",2011,"ARM","Waste",0.75
"979",2011,"ARM","Industrial Processes",0.52
"980",2011,"ARM","Land-Use Change and Forestry",-0.08
"981",2012,"ARM","Energy",6.53
"982",2012,"ARM","Agriculture",1.55
"983",2012,"ARM","Waste",0.75
"984",2012,"ARM","Industrial Processes",0.53
"985",2012,"ARM","Land-Use Change and Forestry",-0.08
"986",2013,"ARM","Energy",6.35
"987",2013,"ARM","Agriculture",1.69
"988",2013,"ARM","Waste",0.75
"989",2013,"ARM","Industrial Processes",0.52
"990",2013,"ARM","Land-Use Change and Forestry",-0.08
"991",2014,"ARM","Energy",6.35
"992",2014,"ARM","Agriculture",1.66
"993",2014,"ARM","Waste",0.75
"994",2014,"ARM","Industrial Processes",0.5
"995",2014,"ARM","Land-Use Change and Forestry",-0.08
"996",2015,"ARM","Energy",6.23
"997",2015,"ARM","Agriculture",1.78
"998",2015,"ARM","Waste",0.75
"999",2015,"ARM","Industrial Processes",0.5
"1000",2015,"ARM","Land-Use Change and Forestry",-0.08
"1001",2016,"ARM","Energy",6.03
"1002",2016,"ARM","Agriculture",2.33
"1003",2016,"ARM","Waste",0.75
"1004",2016,"ARM","Industrial Processes",0.4
"1005",2016,"ARM","Land-Use Change and Forestry",0.04
"1006",2017,"ARM","Energy",6.28
"1007",2017,"ARM","Agriculture",1.87
"1008",2017,"ARM","Waste",0.74
"1009",2017,"ARM","Industrial Processes",0.38
"1010",2017,"ARM","Land-Use Change and Forestry",0.04
"1011",2018,"ARM","Energy",6.5
"1012",2018,"ARM","Agriculture",1.75
"1013",2018,"ARM","Waste",0.74
"1014",2018,"ARM","Industrial Processes",0.37
"1015",2018,"ARM","Land-Use Change and Forestry",0.04
"1016",1990,"ATG","Energy",0.22
"1017",1990,"ATG","Industrial Processes",0
"1018",1990,"ATG","Waste",0.1
"1019",1990,"ATG","Agriculture",0.04
"1020",1990,"ATG","Land-Use Change and Forestry",0
"1021",1991,"ATG","Energy",0.22
"1022",1991,"ATG","Industrial Processes",0
"1023",1991,"ATG","Waste",0.1
"1024",1991,"ATG","Agriculture",0.04
"1025",1991,"ATG","Land-Use Change and Forestry",0
"1026",1992,"ATG","Energy",0.29
"1027",1992,"ATG","Industrial Processes",0.01
"1028",1992,"ATG","Waste",0.11
"1029",1992,"ATG","Agriculture",0.04
"1030",1992,"ATG","Land-Use Change and Forestry",0
"1031",1993,"ATG","Energy",0.26
"1032",1993,"ATG","Industrial Processes",0.01
"1033",1993,"ATG","Waste",0.11
"1034",1993,"ATG","Agriculture",0.04
"1035",1993,"ATG","Land-Use Change and Forestry",0
"1036",1994,"ATG","Energy",0.26
"1037",1994,"ATG","Industrial Processes",0.01
"1038",1994,"ATG","Waste",0.12
"1039",1994,"ATG","Agriculture",0.04
"1040",1994,"ATG","Land-Use Change and Forestry",0
"1041",1995,"ATG","Energy",0.28
"1042",1995,"ATG","Industrial Processes",0.02
"1043",1995,"ATG","Waste",0.12
"1044",1995,"ATG","Agriculture",0.04
"1045",1995,"ATG","Land-Use Change and Forestry",0
"1046",1996,"ATG","Energy",0.28
"1047",1996,"ATG","Industrial Processes",0.03
"1048",1996,"ATG","Waste",0.13
"1049",1996,"ATG","Agriculture",0.04
"1050",1996,"ATG","Land-Use Change and Forestry",0
"1051",1997,"ATG","Energy",0.3
"1052",1997,"ATG","Industrial Processes",0.04
"1053",1997,"ATG","Waste",0.13
"1054",1997,"ATG","Agriculture",0.04
"1055",1997,"ATG","Land-Use Change and Forestry",0
"1056",1998,"ATG","Energy",0.33
"1057",1998,"ATG","Industrial Processes",0.05
"1058",1998,"ATG","Waste",0.14
"1059",1998,"ATG","Agriculture",0.04
"1060",1998,"ATG","Land-Use Change and Forestry",0
"1061",1999,"ATG","Energy",0.33
"1062",1999,"ATG","Industrial Processes",0.07
"1063",1999,"ATG","Waste",0.15
"1064",1999,"ATG","Agriculture",0.04
"1065",1999,"ATG","Land-Use Change and Forestry",0
"1066",2000,"ATG","Energy",0.34
"1067",2000,"ATG","Industrial Processes",0.08
"1068",2000,"ATG","Waste",0.15
"1069",2000,"ATG","Agriculture",0.04
"1070",2000,"ATG","Land-Use Change and Forestry",0
"1071",2001,"ATG","Energy",0.36
"1072",2001,"ATG","Industrial Processes",0.1
"1073",2001,"ATG","Waste",0.15
"1074",2001,"ATG","Agriculture",0.04
"1075",2001,"ATG","Land-Use Change and Forestry",0
"1076",2002,"ATG","Energy",0.4
"1077",2002,"ATG","Industrial Processes",0.11
"1078",2002,"ATG","Waste",0.16
"1079",2002,"ATG","Agriculture",0.04
"1080",2002,"ATG","Land-Use Change and Forestry",0
"1081",2003,"ATG","Energy",0.41
"1082",2003,"ATG","Industrial Processes",0.13
"1083",2003,"ATG","Waste",0.16
"1084",2003,"ATG","Agriculture",0.05
"1085",2003,"ATG","Land-Use Change and Forestry",0
"1086",2004,"ATG","Energy",0.4
"1087",2004,"ATG","Industrial Processes",0.15
"1088",2004,"ATG","Waste",0.16
"1089",2004,"ATG","Agriculture",0.05
"1090",2004,"ATG","Land-Use Change and Forestry",0
"1091",2005,"ATG","Energy",0.42
"1092",2005,"ATG","Industrial Processes",0.16
"1093",2005,"ATG","Waste",0.16
"1094",2005,"ATG","Agriculture",0.05
"1095",2005,"ATG","Land-Use Change and Forestry",0
"1096",2006,"ATG","Energy",0.45
"1097",2006,"ATG","Industrial Processes",0.2
"1098",2006,"ATG","Waste",0.17
"1099",2006,"ATG","Agriculture",0.05
"1100",2006,"ATG","Land-Use Change and Forestry",0
"1101",2007,"ATG","Energy",0.47
"1102",2007,"ATG","Industrial Processes",0.23
"1103",2007,"ATG","Waste",0.17
"1104",2007,"ATG","Agriculture",0.05
"1105",2007,"ATG","Land-Use Change and Forestry",0
"1106",2008,"ATG","Energy",0.49
"1107",2008,"ATG","Industrial Processes",0.27
"1108",2008,"ATG","Waste",0.17
"1109",2008,"ATG","Agriculture",0.04
"1110",2008,"ATG","Land-Use Change and Forestry",0
"1111",2009,"ATG","Energy",1.4
"1112",2009,"ATG","Industrial Processes",0.31
"1113",2009,"ATG","Waste",0.17
"1114",2009,"ATG","Agriculture",0.04
"1115",2009,"ATG","Land-Use Change and Forestry",0
"1116",2010,"ATG","Energy",0.5
"1117",2010,"ATG","Industrial Processes",0.34
"1118",2010,"ATG","Waste",0.18
"1119",2010,"ATG","Agriculture",0.02
"1120",2010,"ATG","Land-Use Change and Forestry",0
"1121",2011,"ATG","Energy",0.52
"1122",2011,"ATG","Industrial Processes",0.35
"1123",2011,"ATG","Waste",0.18
"1124",2011,"ATG","Agriculture",0.02
"1125",2011,"ATG","Land-Use Change and Forestry",0
"1126",2012,"ATG","Energy",0.72
"1127",2012,"ATG","Industrial Processes",0.36
"1128",2012,"ATG","Waste",0.18
"1129",2012,"ATG","Agriculture",0.02
"1130",2012,"ATG","Land-Use Change and Forestry",0
"1131",2013,"ATG","Energy",0.48
"1132",2013,"ATG","Industrial Processes",0.37
"1133",2013,"ATG","Waste",0.18
"1134",2013,"ATG","Agriculture",0.02
"1135",2013,"ATG","Land-Use Change and Forestry",0
"1136",2014,"ATG","Energy",0.49
"1137",2014,"ATG","Industrial Processes",0.38
"1138",2014,"ATG","Waste",0.18
"1139",2014,"ATG","Agriculture",0.02
"1140",2014,"ATG","Land-Use Change and Forestry",0
"1141",2015,"ATG","Energy",0.5
"1142",2015,"ATG","Industrial Processes",0.39
"1143",2015,"ATG","Waste",0.19
"1144",2015,"ATG","Agriculture",0.02
"1145",2015,"ATG","Land-Use Change and Forestry",0
"1146",2016,"ATG","Energy",0.51
"1147",2016,"ATG","Industrial Processes",0.41
"1148",2016,"ATG","Waste",0.19
"1149",2016,"ATG","Agriculture",0.02
"1150",2016,"ATG","Land-Use Change and Forestry",0
"1151",2017,"ATG","Energy",0.51
"1152",2017,"ATG","Industrial Processes",0.44
"1153",2017,"ATG","Waste",0.19
"1154",2017,"ATG","Agriculture",0.02
"1155",2017,"ATG","Land-Use Change and Forestry",0
